Run ID,Fuel Use: Natural Gas: Total (MBtu),End Use: Natural Gas: Heating (MBtu),End Use: Natural Gas: Hot Water (MBtu),End Use: Natural Gas: Range/Oven (MBtu),Load: Heating: Delivered (MBtu),Load: Hot Water: Delivered (MBtu),Load: Hot Water: Tank Losses (MBtu)
1916,39.367,32.438,5.812,0.0,30.45,2.476,2.105
11162,40.534,23.909,12.721,3.904,18.529,9.593,0.0
1318,88.028,79.441,8.586,0.0,63.978,3.143,3.509
10044,107.806,89.745,12.194,2.776,84.878,5.689,3.758
7229,78.708,62.495,10.721,2.221,51.062,4.403,3.903
10276,50.886,37.698,8.738,2.319,22.528,2.856,3.914
8053,127.798,102.721,25.076,0.0,79.172,15.779,3.547
7827,43.861,35.323,6.317,2.221,28.605,4.764,0.0
8437,14.862,9.555,5.307,0.0,8.888,0.0,4.112
56,71.747,59.175,10.959,0.0,55.993,4.58,3.91
1788,61.298,54.715,6.583,0.0,42.375,3.098,2.09
5328,92.651,76.44,12.523,3.688,72.048,9.443,0.0
13097,24.165,7.25,16.915,0.0,6.756,8.787,4.318
10420,39.542,27.036,12.507,0.0,25.456,7.662,2.196
6102,7.15,4.137,3.013,0.0,3.917,0.0,2.375
9976,123.511,108.199,15.312,0.0,88.185,8.149,3.7
11961,229.963,216.523,10.664,2.776,178.543,4.631,3.588
757,30.17,13.487,13.724,2.959,10.897,6.648,3.971
1115,72.446,64.535,7.911,0.0,52.344,2.456,3.673
6754,42.172,32.333,7.942,1.897,30.193,2.742,3.411
4003,74.366,57.473,11.902,0.0,54.401,5.536,3.685
101,169.357,159.027,10.33,0.0,130.975,4.699,3.304
6566,91.228,69.27,18.27,3.688,56.293,10.241,3.897
3014,15.347,9.788,5.559,0.0,8.012,0.0,4.307
7672,126.217,111.768,11.863,2.586,104.662,5.512,3.669
2300,140.991,121.29,16.469,3.232,98.362,8.746,4.012
5919,110.638,96.64,8.132,2.776,90.82,6.133,0.0
12348,48.463,29.514,14.853,0.0,27.765,8.234,3.272
12946,93.304,82.545,10.759,0.0,68.023,4.766,3.56
7440,75.146,41.43,19.079,3.316,31.996,10.782,3.981
8408,68.943,56.137,10.585,2.221,45.855,4.326,3.874
2132,68.357,58.951,9.407,0.0,55.136,3.523,3.765
591,68.296,55.463,9.987,2.845,45.683,3.974,3.764
5773,96.874,76.769,13.677,3.878,63.321,9.031,1.742
10249,37.037,19.01,18.026,0.0,17.91,11.702,2.506
9982,50.136,33.852,13.053,3.232,27.922,8.147,2.134
8850,27.64,8.542,19.098,0.0,7.897,10.783,4.012
3484,23.185,12.116,11.069,0.0,9.242,4.834,3.742
2764,102.306,62.426,26.928,5.057,51.492,16.914,3.923
10847,72.097,58.409,10.447,0.0,47.81,6.137,2.091
5541,22.471,7.947,11.86,2.665,6.438,5.449,3.739
5921,24.495,18.835,5.66,0.0,15.397,0.0,4.386
6798,118.713,105.999,12.714,0.0,85.92,6.162,3.687
10427,59.586,43.723,13.277,2.586,35.276,6.436,3.85
2338,94.914,86.792,5.802,2.319,71.386,2.709,1.864
2936,69.059,38.169,20.032,0.0,31.481,11.635,3.803
51,13.87,10.746,3.124,0.0,7.086,0.0,2.462
10271,11.35,6.271,5.079,0.0,5.936,0.0,3.936
8054,110.08,84.381,21.273,4.426,68.656,12.859,3.621
10043,135.587,116.175,15.533,3.878,95.041,10.117,2.125
11357,71.799,58.691,13.108,0.0,47.769,6.43,3.725
3448,79.309,59.951,16.027,3.331,46.513,8.641,3.71
1911,17.287,8.342,6.574,2.371,6.492,3.064,2.118
6308,43.119,35.338,7.781,0.0,26.765,2.244,3.784
11165,60.611,51.254,7.46,1.897,40.234,2.413,3.366
1549,116.588,104.649,11.939,0.0,97.768,5.642,3.607
13256,47.489,37.728,9.76,0.0,30.669,3.777,3.785
4209,29.94,19.254,8.316,2.371,18.129,2.824,3.619
10840,25.909,13.528,9.598,2.783,10.744,3.587,3.85
2763,48.687,32.162,8.344,2.665,24.752,4.467,2.091
8259,41.103,27.875,13.229,0.0,22.883,6.434,3.815
11992,131.443,111.429,20.014,0.0,91.524,11.504,3.983
4494,18.322,8.61,9.712,0.0,8.022,3.885,3.64
12519,73.771,70.05,3.721,0.0,56.003,2.806,0.0
7023,17.325,7.23,10.095,0.0,5.326,3.8,4.021
8857,206.429,194.111,12.317,0.0,160.042,6.543,2.999
5310,205.227,191.772,10.679,2.776,157.078,4.937,3.328
2135,22.334,17.192,5.142,0.0,11.332,0.0,3.98
10418,11.52,5.995,5.526,0.0,5.579,0.0,4.281
2307,30.85,12.095,13.759,3.198,11.346,6.598,4.061
1744,55.841,47.677,8.164,0.0,44.196,2.734,3.59
4236,53.395,33.328,12.38,2.367,27.338,5.644,3.947
6561,35.454,18.142,14.114,3.198,13.802,7.049,3.885
3013,82.378,47.497,29.367,5.514,38.426,18.956,3.768
7681,88.493,73.71,12.006,2.776,68.469,5.559,3.742
13269,47.685,38.188,9.497,0.0,30.947,3.504,3.853
11966,65.408,55.805,7.748,1.856,52.706,2.172,3.831
1112,20.053,15.043,5.011,0.0,12.252,0.0,3.882
4652,31.317,23.631,7.686,0.0,19.492,2.133,3.822
5780,41.371,23.496,14.622,3.254,18.765,7.374,3.954
6105,43.217,31.156,9.285,2.776,29.488,5.208,2.11
6939,51.542,25.641,12.52,3.688,24.269,9.442,0.0
7077,67.56,37.722,24.865,4.974,35.036,15.494,3.768
2737,12.839,7.35,5.489,0.0,5.981,0.0,4.254
10814,61.625,44.431,17.194,0.0,42.044,9.835,3.485
10028,25.034,19.521,5.513,0.0,18.466,0.0,4.272
394,8.274,3.108,5.166,0.0,2.929,0.0,4.003
4898,21.218,8.837,9.421,2.959,8.261,5.392,2.034
9589,11.766,3.18,8.586,0.0,2.505,2.851,3.801
2161,15.182,6.941,8.241,0.0,5.633,2.588,3.797
7413,59.794,43.386,16.407,0.0,35.13,10.668,2.255
5344,46.665,35.082,11.583,0.0,28.524,8.735,0.0
12129,122.073,104.606,14.137,3.331,86.025,8.818,2.318
4050,63.649,31.064,27.071,5.514,29.402,17.424,3.438
1522,54.172,36.015,14.903,3.254,34.084,7.649,3.896
6707,22.831,9.419,10.747,2.665,7.088,4.348,3.978
3047,73.654,55.764,14.574,3.316,45.425,7.375,3.857
152,134.371,122.559,11.812,0.0,101.058,5.047,4.103
3423,31.531,24.375,7.156,0.0,20.333,2.15,3.394
6151,61.347,39.495,18.164,3.688,31.813,10.208,3.863
1146,5.857,2.821,3.036,0.0,1.839,0.0,2.394
3611,72.538,59.266,8.821,2.321,40.291,2.864,3.97
6363,99.58,81.046,15.203,3.331,63.357,8.0,3.717
199,65.985,48.758,12.241,2.367,32.733,5.369,4.114
2962,38.361,25.789,10.44,2.132,17.154,3.87,4.219
5975,24.346,7.986,16.36,0.0,7.486,8.803,3.871
12740,37.963,26.001,11.962,0.0,19.281,5.3,3.967
12572,46.464,26.224,16.188,0.0,21.269,8.759,3.782
8000,74.943,68.55,6.393,0.0,56.158,2.84,2.198
1945,16.112,10.637,5.475,0.0,10.065,0.0,4.242
12586,294.343,270.903,19.752,3.688,184.198,11.304,3.98
509,7.59,0.167,7.423,0.0,0.162,3.877,1.974
951,49.053,37.67,9.063,2.319,31.072,3.09,3.932
3078,71.114,60.461,8.334,2.319,57.267,2.789,3.661
2996,39.706,21.18,11.486,3.331,17.073,6.972,2.076
9770,35.015,12.473,22.542,0.0,7.304,13.793,3.65
2398,12.107,2.728,7.247,2.132,2.585,3.78,1.932
5981,96.69,71.252,13.088,2.776,57.289,6.139,4.001
4433,49.969,41.228,6.845,1.897,31.894,2.047,3.256
11935,42.965,28.482,12.116,2.367,22.844,5.758,3.628
6364,42.637,34.776,7.861,0.0,28.243,2.235,3.855
531,28.608,19.779,8.829,0.0,18.641,2.743,4.097
4265,15.079,5.853,9.227,0.0,4.502,3.032,4.117
969,37.545,22.894,11.812,2.838,18.696,7.233,2.077
1717,81.604,70.756,10.849,0.0,55.43,4.737,3.667
5185,48.791,34.264,11.752,2.776,32.216,5.597,3.507
1525,19.381,2.083,14.044,3.254,1.597,7.22,3.659
7414,28.09,13.143,9.608,2.783,12.188,3.686,3.749
3888,77.543,53.458,19.969,0.0,43.811,11.709,3.743
10679,80.101,65.142,12.184,2.776,60.796,5.341,4.098
5343,58.846,38.642,16.153,0.0,30.161,8.762,3.738
4291,23.576,14.346,9.23,0.0,11.383,3.673,3.478
5171,84.386,73.89,8.177,2.319,60.363,2.812,3.524
393,120.638,90.16,25.505,4.974,83.738,15.79,3.946
3286,41.71,33.862,7.849,0.0,31.617,2.456,3.624
2354,71.119,60.702,10.417,0.0,56.25,4.291,3.77
5727,121.657,108.793,12.864,0.0,89.738,6.124,3.842
10480,79.175,67.78,9.024,2.371,55.692,2.872,4.112
4854,74.818,54.929,15.005,0.0,52.011,9.892,1.934
5388,112.379,93.23,13.792,3.232,75.704,6.786,3.843
1728,27.133,22.058,5.075,0.0,17.879,0.0,3.932
9545,43.456,22.816,16.634,0.0,18.595,9.027,3.859
6955,91.692,69.347,11.369,0.0,65.635,5.037,3.762
6169,24.046,20.962,3.085,0.0,16.201,0.0,2.431
11136,48.975,32.23,13.785,2.959,26.181,6.713,3.966
1942,96.196,77.563,15.401,3.232,52.729,8.036,3.881
12575,90.143,72.36,14.231,3.551,59.556,7.381,3.644
5718,63.246,44.317,12.287,0.0,36.275,6.096,3.422
8651,55.202,44.218,6.258,2.319,36.425,2.873,2.059
8463,26.995,14.042,10.108,2.845,11.563,4.038,3.794
2159,42.548,24.198,15.097,3.254,19.69,8.172,3.523
11794,58.758,48.208,8.653,1.897,37.776,2.799,3.906
2965,116.723,93.998,17.713,0.0,77.122,10.253,3.469
10646,17.392,7.986,7.51,1.897,4.797,2.478,3.34
4253,169.507,154.043,12.689,2.776,125.966,6.149,3.669
5381,37.173,25.227,9.163,2.783,23.876,2.93,4.169
2998,122.478,103.769,10.873,0.0,84.563,4.8,3.623
6504,143.479,130.789,8.782,2.319,122.956,3.098,3.705
11769,158.65,147.84,8.49,2.319,121.046,2.76,3.811
3244,71.714,63.941,7.773,0.0,51.902,2.416,3.607
351,34.707,18.883,12.864,2.959,17.861,6.046,3.92
1513,18.678,12.886,5.792,0.0,10.629,0.0,4.487
1177,63.323,50.734,10.456,2.132,41.584,4.06,4.041
735,86.722,78.444,8.278,0.0,63.584,6.242,0.0
4637,99.748,84.664,12.308,2.776,55.192,5.053,4.482
507,31.55,22.791,8.759,0.0,17.474,3.034,3.752
3412,31.79,18.222,10.903,2.665,14.718,4.966,3.481
6160,52.201,38.572,13.63,0.0,28.214,8.497,2.246
10019,62.609,51.12,11.488,0.0,47.69,5.139,3.761
1183,51.488,43.677,5.915,1.897,29.694,2.571,2.091
6194,80.381,72.78,7.601,0.0,58.946,2.428,3.46
5375,123.344,111.376,9.747,2.221,91.867,3.653,3.898
12924,73.46,60.365,9.9,3.195,49.518,5.749,2.054
7422,86.333,65.759,16.885,3.688,52.83,9.37,3.643
2362,8.942,3.319,5.623,0.0,3.102,0.0,4.357
7610,37.86,17.012,20.848,0.0,15.847,12.545,3.606
4095,150.074,129.999,10.489,2.586,101.843,6.337,1.925
5147,70.1,53.443,13.325,3.331,36.332,6.245,4.067
9117,31.097,27.325,3.772,0.0,25.866,2.845,0.0
4608,74.579,53.24,14.047,3.232,36.205,8.792,2.272
538,19.106,13.77,5.336,0.0,11.191,0.0,4.135
1974,126.428,108.671,14.504,3.254,88.896,7.511,3.714
1148,95.656,85.812,6.407,2.319,68.629,2.75,2.301
11564,82.249,70.442,11.806,0.0,57.608,5.566,3.58
3049,36.099,20.763,15.336,0.0,19.519,8.078,3.802
10684,51.661,32.709,18.952,0.0,26.98,10.979,3.703
11756,17.859,8.003,9.856,0.0,6.25,3.2,4.436
3875,48.816,39.58,9.236,0.0,32.643,5.182,2.098
960,58.064,49.313,8.751,0.0,38.559,3.117,3.663
5944,54.256,33.918,12.875,0.0,31.486,6.095,3.868
10670,32.436,22.037,10.399,0.0,16.852,4.367,3.69
3881,70.564,30.691,23.824,4.974,25.039,16.757,2.008
6997,29.515,15.109,11.741,2.665,12.208,4.969,4.127
12543,58.477,47.464,8.693,2.319,38.656,2.824,3.911
1980,159.785,140.057,16.04,3.688,81.05,8.626,3.799
2739,69.487,45.894,19.167,4.426,35.622,12.81,2.288
10026,91.363,80.231,7.572,1.856,74.939,2.167,3.699
6399,13.101,8.034,5.067,0.0,5.815,0.0,3.927
5372,63.42,43.612,14.45,3.232,34.729,7.301,3.894
12923,28.489,16.32,8.971,3.198,12.377,5.06,2.011
2157,102.778,87.037,13.156,2.586,71.819,6.358,3.823
3085,24.211,13.583,10.628,0.0,10.971,4.493,3.741
10648,148.141,130.901,17.24,0.0,123.893,13.001,0.0
8835,24.172,15.057,9.115,0.0,14.051,3.211,3.851
7041,44.418,21.196,20.068,0.0,17.241,11.685,3.861
10822,261.587,246.064,12.746,2.776,195.83,6.286,3.578
7273,84.504,71.518,12.986,0.0,58.665,8.182,2.047
1184,112.83,95.289,14.31,3.232,77.061,7.346,3.739
1342,13.677,7.317,6.36,0.0,5.881,2.921,2.092
7889,32.714,19.111,10.362,0.0,14.744,6.039,2.127
6167,16.322,8.002,8.32,0.0,7.574,3.132,3.313
3627,88.406,75.276,10.91,2.221,70.928,4.776,3.676
6355,57.726,40.682,13.713,3.331,32.902,6.952,3.66
732,94.504,70.86,16.294,3.254,58.416,9.034,3.589
4066,96.821,83.892,10.708,2.221,68.589,4.747,3.54
356,42.376,31.835,7.705,1.897,29.805,2.139,3.83
5988,102.801,81.056,21.745,0.0,66.821,12.792,4.035
4254,78.656,49.891,23.708,5.057,47.016,14.521,3.824
958,56.788,50.91,5.878,0.0,40.841,0.0,4.555
1726,42.537,37.016,5.521,0.0,30.383,0.0,4.278
3071,85.718,77.131,6.366,2.221,63.026,4.801,0.0
8499,11.824,1.051,7.575,3.198,0.851,5.712,0.0
6503,24.924,13.426,8.653,2.845,10.524,3.361,3.343
2168,15.521,4.146,11.375,0.0,3.123,4.923,3.89
2954,55.777,38.322,13.746,0.0,35.672,6.854,3.795
5943,24.054,13.9,10.153,0.0,10.899,5.952,2.05
10445,43.367,26.707,13.569,0.0,21.785,6.22,4.292
11597,127.636,109.522,14.882,3.232,90.177,8.231,3.297
10683,64.092,36.795,27.297,0.0,32.52,17.156,3.882
3872,66.328,49.719,12.211,2.776,46.696,5.588,3.823
967,42.856,27.043,12.854,2.959,21.893,6.129,3.829
4059,177.675,160.608,13.736,3.331,151.061,7.468,3.162
8694,49.337,39.773,9.564,0.0,32.426,7.212,0.0
11563,36.187,17.024,19.163,0.0,12.658,11.103,3.742
12782,108.353,96.472,9.661,2.221,91.346,4.247,3.237
3618,159.451,147.281,12.17,0.0,121.427,6.125,3.303
11107,16.954,1.015,15.938,0.0,0.832,8.136,4.212
11335,241.917,229.013,12.904,0.0,188.912,6.231,3.755
6158,46.569,37.417,9.151,0.0,22.747,6.901,0.0
1910,63.04,45.947,14.134,2.959,37.716,7.264,3.686
11164,101.844,87.615,11.453,2.776,82.946,5.19,3.683
6907,49.304,37.924,9.01,2.371,31.228,3.131,3.849
10284,36.968,27.058,7.127,2.783,25.474,3.388,2.229
13065,43.771,31.486,12.285,0.0,25.413,5.594,3.923
904,25.054,12.335,12.718,0.0,8.387,6.224,3.629
13257,54.152,45.554,8.598,0.0,37.574,6.484,0.0
1548,94.78,83.878,8.583,2.319,68.528,2.85,3.8
50,32.976,23.015,7.116,2.845,17.222,3.409,2.2
13091,109.871,99.71,10.161,0.0,82.228,4.252,3.62
8603,86.192,67.554,18.638,0.0,45.468,14.055,0.0
10426,151.543,132.705,12.971,2.776,109.431,6.267,3.771
10042,58.918,41.395,14.193,3.331,32.845,7.033,3.962
7821,106.37,85.422,20.948,0.0,70.434,12.738,3.472
8869,46.986,37.642,7.489,1.856,35.077,1.841,3.961
7680,42.061,32.346,8.541,0.0,30.44,3.109,3.508
13268,14.155,8.603,5.552,0.0,6.932,0.0,4.301
335,25.418,19.901,5.518,0.0,18.836,0.0,4.271
3012,49.838,36.114,9.326,2.776,29.202,5.073,2.277
4653,58.965,41.584,11.554,2.586,39.141,6.865,2.242
1321,45.205,36.888,8.318,0.0,27.783,2.819,3.625
3476,109.495,89.822,9.759,0.0,73.444,5.539,2.132
6104,88.352,75.096,11.036,2.221,61.681,4.769,3.781
9970,79.645,65.145,14.5,0.0,50.828,7.648,3.573
11967,60.901,56.706,4.195,0.0,38.55,3.163,0.0
10089,65.768,54.616,8.782,2.371,45.047,3.24,3.564
1113,160.807,134.916,21.747,4.145,108.912,12.865,3.964
5775,21.386,12.1,9.286,0.0,7.387,3.078,4.116
597,261.468,250.46,8.637,2.371,206.494,3.243,3.448
11993,101.056,73.317,15.592,2.95,68.654,8.335,3.73
4495,50.077,22.752,27.325,0.0,18.767,17.851,3.317
7674,38.953,20.192,18.761,0.0,18.784,10.565,3.968
1583,23.005,12.61,10.395,0.0,10.312,4.042,4.01
2134,25.278,16.48,8.798,0.0,12.557,6.634,0.0
2908,93.979,69.692,24.286,0.0,65.265,14.979,3.813
2568,13.446,2.007,11.439,0.0,1.903,5.597,3.265
10277,67.359,47.044,14.575,3.551,38.21,7.611,3.68
12712,93.062,87.112,5.949,0.0,70.634,2.421,2.265
10879,14.502,5.568,8.934,0.0,4.548,3.195,3.727
10045,110.027,78.133,21.777,4.145,64.103,12.775,4.076
11197,11.135,8.026,3.11,0.0,6.564,0.0,2.452
8436,57.206,38.451,18.756,0.0,31.527,10.735,3.794
2930,40.308,21.275,10.596,2.367,17.192,4.506,3.704
5329,27.34,16.359,8.61,2.371,12.556,2.811,3.859
12382,20.412,12.366,8.046,0.0,9.689,4.108,2.234
6900,59.258,41.299,14.726,3.232,33.633,7.581,3.814
9346,6.856,3.768,3.088,0.0,3.053,0.0,2.434
8294,34.122,14.479,14.652,3.232,13.58,7.446,3.904
11163,67.477,50.174,13.973,3.331,41.192,7.031,3.793
5316,108.998,97.689,7.872,2.319,92.13,2.49,3.609
8409,56.884,34.901,18.104,3.878,28.223,10.109,3.901
2301,43.164,31.328,9.465,2.371,29.556,3.507,3.826
5124,71.288,58.96,12.329,0.0,45.706,5.447,4.104
12349,22.835,3.291,13.635,0.0,3.112,6.71,3.853
5918,57.174,38.649,15.293,3.232,36.281,7.956,3.891
2765,57.492,46.903,10.589,0.0,43.575,4.507,3.696
7217,136.792,121.528,15.264,0.0,114.035,8.059,3.753
5540,37.423,23.248,11.51,2.665,18.851,4.984,3.886
5772,24.854,12.906,8.261,1.897,10.397,2.738,3.662
3485,60.768,50.441,7.543,2.783,41.128,3.714,2.228
9983,52.689,41.962,10.728,0.0,34.078,4.604,3.707
9,11.931,6.592,5.339,0.0,6.209,0.0,4.137
3643,9.694,1.339,8.356,0.0,1.074,2.682,3.792
6331,39.993,30.51,9.483,0.0,24.928,5.449,2.025
4466,34.844,21.762,8.085,3.198,16.236,6.097,0.0
5786,120.153,86.772,16.354,2.951,67.293,8.787,3.818
564,47.378,31.289,16.089,0.0,24.432,8.503,3.961
4230,65.053,50.977,11.3,2.776,41.524,5.033,3.712
6567,103.84,86.539,14.06,0.0,69.468,6.875,4.016
1570,26.63,11.484,15.146,0.0,9.222,7.942,3.792
332,57.452,34.855,18.34,4.257,23.694,11.99,2.465
61,22.612,12.333,10.279,0.0,11.631,4.211,3.753
8400,27.579,20.602,6.977,0.0,19.158,3.405,2.095
2906,72.808,52.689,20.12,0.0,49.333,11.704,3.865
7448,23.647,10.689,10.113,2.845,9.927,3.975,3.86
12516,26.433,20.456,5.976,0.0,19.212,0.0,4.631
7810,42.216,30.373,10.296,0.0,28.269,4.245,3.731
8064,80.552,55.336,17.122,3.316,43.002,9.422,3.827
11393,82.442,50.441,21.561,4.426,41.393,12.987,3.716
3478,102.818,72.979,24.865,4.974,56.949,15.477,3.785
6936,145.086,118.53,17.856,3.688,96.938,10.189,3.573
11969,79.104,55.961,19.235,0.0,44.673,10.996,3.905
2798,44.652,14.582,21.529,4.426,11.759,12.669,3.99
10087,53.815,28.1,21.289,4.426,21.261,13.001,3.49
11531,142.292,130.107,12.185,0.0,107.328,5.696,3.744
13266,45.505,23.304,16.937,3.551,19.148,9.478,3.575
1579,30.759,5.474,19.753,3.904,4.217,11.225,4.077
935,81.309,71.371,9.938,0.0,54.956,7.494,0.0
13054,35.832,13.171,19.117,3.545,12.348,11.112,3.682
11703,67.664,57.748,9.915,0.0,46.568,5.634,2.181
5576,38.133,27.232,10.901,0.0,24.921,4.363,4.083
794,43.309,31.636,9.302,2.371,29.936,3.227,3.98
2753,83.316,61.406,18.221,3.688,57.17,10.18,3.864
7221,34.515,17.28,14.276,2.959,14.009,7.216,3.843
2561,18.548,10.968,5.735,0.0,8.596,2.366,2.155
8867,43.41,28.487,12.148,2.776,26.376,5.569,3.832
4696,69.094,35.114,28.459,5.521,26.364,18.255,3.678
5320,89.953,76.797,10.571,2.586,61.023,6.05,2.282
1780,44.987,44.987,0.0,0.0,33.087,0.0,0.0
5112,54.904,39.774,8.954,2.319,24.546,2.825,4.112
4206,15.052,9.624,5.428,0.0,7.917,0.0,4.206
4808,27.364,15.511,9.483,2.371,12.506,3.491,3.857
304,24.549,16.941,7.608,0.0,15.653,1.95,3.944
5582,71.509,55.021,13.157,3.331,51.382,6.49,3.703
1122,35.418,29.814,5.604,0.0,28.038,0.0,4.337
10884,125.06,92.346,22.596,4.145,76.009,14.027,3.478
6909,47.882,38.854,6.657,2.371,32.048,3.145,2.103
6135,89.425,76.49,12.935,0.0,72.068,6.179,3.842
4662,168.284,145.696,22.588,0.0,137.868,13.74,3.668
552,47.897,41.843,6.054,0.0,34.252,2.812,1.96
12181,176.22,152.251,20.281,3.688,100.921,11.589,4.105
92,16.212,10.607,5.605,0.0,8.717,0.0,4.343
9713,33.193,20.81,9.539,2.845,15.921,3.484,3.907
7689,71.669,53.425,15.012,3.232,43.299,7.978,3.651
13261,68.397,50.428,8.84,0.0,47.078,4.808,2.159
7,161.815,150.656,9.027,2.132,142.539,3.917,3.077
1926,28.804,14.044,12.392,2.367,11.208,5.7,3.9
5788,93.849,81.63,9.998,2.221,55.042,4.391,3.355
6931,68.666,59.699,8.967,0.0,56.385,4.979,2.089
8251,55.974,37.609,15.415,2.951,28.795,7.914,4.028
9383,44.725,24.449,20.276,0.0,22.821,11.648,4.042
10848,28.287,17.192,11.094,0.0,13.073,4.704,3.891
7219,26.023,17.819,5.884,2.319,14.518,2.602,2.036
2559,47.573,32.967,10.353,2.845,25.009,4.118,3.903
11394,133.179,112.083,14.057,3.331,92.07,7.046,3.831
10246,46.677,36.663,8.117,1.897,27.474,2.404,3.852
12949,66.416,55.623,10.793,0.0,52.403,4.255,4.107
66,84.749,70.843,11.538,2.367,47.771,5.02,3.919
2901,109.305,96.224,10.861,2.221,90.901,4.783,3.588
8635,24.573,13.09,9.112,2.371,10.506,3.183,3.876
3440,48.926,31.132,14.541,3.254,29.047,7.574,3.691
2592,41.003,28.32,9.485,3.198,23.189,5.43,2.046
8894,66.224,52.761,11.117,0.0,43.407,4.985,3.627
6132,56.809,41.996,12.038,2.776,39.538,5.553,3.763
1317,75.977,66.012,9.965,0.0,53.998,3.996,3.724
5585,114.826,99.76,15.066,0.0,76.862,7.91,3.749
1919,16.778,11.41,5.368,0.0,10.689,0.0,4.16
1125,70.056,47.397,18.755,3.904,39.09,10.927,3.602
3672,65.525,52.978,12.547,0.0,40.181,5.548,4.172
6300,32.212,17.337,11.916,2.959,16.408,7.218,2.174
4033,95.652,64.783,17.014,3.688,52.307,9.385,3.781
303,26.771,12.578,3.043,0.0,10.182,0.0,2.399
1541,91.175,81.68,6.65,2.845,55.134,3.258,1.984
3818,62.075,24.349,12.629,3.232,19.761,7.929,2.024
7484,13.534,8.001,5.533,0.0,5.767,0.0,4.288
1773,46.22,32.993,13.227,0.0,27.212,6.318,3.93
5115,51.291,38.637,9.879,2.776,31.693,5.55,2.237
7642,63.791,48.134,13.072,2.586,39.42,6.335,3.792
59,114.455,100.122,11.002,3.331,81.392,6.571,2.095
5327,142.874,128.794,10.563,2.221,104.63,4.389,3.785
12976,24.618,10.601,11.352,2.665,8.59,4.968,3.827
7828,61.547,32.552,12.102,0.0,30.703,5.628,3.7
10279,39.072,24.632,11.838,2.603,18.782,5.52,3.64
5743,125.504,112.73,12.775,0.0,92.956,6.112,3.785
3686,48.343,37.06,8.912,2.371,30.004,3.508,3.397
3626,162.314,145.52,13.843,2.951,119.991,8.76,2.144
1171,21.353,10.46,8.522,2.371,7.112,2.62,3.983
4403,247.45,233.638,11.036,2.776,192.629,5.002,3.504
501,22.567,11.96,8.236,2.371,9.812,2.752,3.629
1727,33.142,25.582,6.386,0.0,19.734,2.613,2.42
959,97.981,79.292,18.688,0.0,75.045,10.86,3.543
3242,15.544,10.107,5.437,0.0,8.308,0.0,4.212
357,34.004,25.161,8.844,0.0,19.528,2.817,4.035
5373,226.974,213.094,11.105,2.776,174.988,5.107,3.496
10649,62.985,49.646,11.718,0.0,38.393,5.169,3.899
5141,27.378,14.614,8.053,0.0,10.54,4.042,2.306
10823,61.963,42.207,19.756,0.0,34.614,11.597,3.706
1185,146.924,137.974,6.579,2.371,113.797,3.059,2.126
5525,85.441,74.796,10.645,0.0,60.734,4.478,3.769
12748,15.207,4.308,5.66,0.0,3.48,0.0,4.386
8834,20.183,9.033,11.15,0.0,7.077,4.852,3.785
4864,12.656,0.639,9.353,2.665,0.511,4.02,3.226
9575,34.373,23.734,10.639,0.0,18.994,6.237,2.149
1972,73.998,60.322,9.047,2.371,57.005,3.156,3.853
3619,9.301,0.027,9.275,0.0,0.026,3.119,4.067
9323,8.604,3.21,5.394,0.0,2.256,0.0,4.18
7843,58.824,46.187,10.416,2.221,37.826,4.22,3.84
8037,57.312,45.56,9.087,2.665,37.58,4.982,2.175
6991,94.88,81.659,11.001,2.221,67.36,4.8,3.713
1388,50.018,33.843,13.59,2.586,31.358,6.957,3.571
12777,81.244,67.934,11.09,2.221,55.168,4.814,3.768
4890,92.091,77.576,11.929,2.586,73.105,5.483,3.759
5942,146.056,128.855,13.87,3.331,121.088,6.888,3.857
7629,51.333,42.618,7.821,0.0,35.154,2.106,3.953
3289,40.387,24.339,10.517,2.845,22.877,4.257,3.891
2955,25.912,16.246,9.666,0.0,13.316,3.63,3.858
10676,92.662,74.828,14.602,3.232,68.786,7.391,3.921
5710,37.205,32.11,5.095,0.0,24.023,2.011,2.006
6195,43.199,34.5,8.698,0.0,28.298,3.113,3.626
2707,36.655,21.035,12.845,2.776,17.198,6.112,3.839
1182,45.309,36.661,8.648,0.0,34.663,2.832,3.867
7611,20.327,5.045,9.76,2.665,4.079,5.468,2.224
2363,161.719,136.381,25.338,0.0,81.807,17.607,2.362
8659,55.852,35.273,16.57,0.0,33.34,9.014,3.808
4094,120.311,100.139,16.121,0.0,92.894,8.772,3.703
10488,68.044,53.006,15.037,0.0,43.265,7.813,3.836
1512,122.923,103.375,16.475,3.074,61.571,9.066,3.632
4252,19.284,10.039,9.245,0.0,8.06,3.39,3.772
2999,88.249,71.77,11.235,2.221,58.061,4.792,3.912
1344,23.938,15.845,8.094,0.0,9.505,4.208,2.172
9129,28.087,13.57,14.517,0.0,10.633,10.948,0.0
3621,33.975,20.715,10.595,2.665,19.329,4.526,3.682
4404,75.863,58.192,11.804,2.776,54.654,5.515,3.63
35,94.358,84.378,8.084,1.897,69.12,2.583,3.681
4299,69.559,51.639,17.921,0.0,42.41,10.125,3.757
995,108.365,81.432,19.76,3.688,63.804,11.41,3.897
8666,34.804,26.575,8.229,0.0,25.023,2.492,3.884
8202,40.447,24.719,15.729,0.0,20.341,8.139,4.047
7844,47.54,27.158,16.331,0.0,25.46,8.739,3.899
